ticket_text,actual_team,predicted_team,is_correct,confidence_score,routing_decision
"how it works on my account Hello, I need help understanding whether this is compatible with my setup. It involves analytics dashboard on my side. This may also be related because i think I was charged incorrectly for this.",Product Inquiry,Product Inquiry,True,0.6586718473202453,Human review
"Issue with payment failed Hi team, I need someone to review the billing on this account. I do not know if this should go to billing or support. I would appreciate a quick response.",Billing,Billing,True,0.658990061500826,Human review
Question about Web App I need help with something. The app crashes when I try to use this feature. It involves web app on my side. I need this resolved as soon as possible. I would appreciate a quick response.,Technical Support,Technical Support,True,0.6592240530419565,Human review
"QUESTION ABOUT MY ACOUNT This has become a problem for me. I am seeing unexpected behaviour in the product. It involves data export on my side. At the same time, can you explain how this feature works? This is affecting my work today.",Technical Support,Technical Support,True,0.6598789517443042,Human review
"URGENT - Follow-up on my previous issue Hello, I am trying to return this purchase. It involves starter kit on my side. I was hoping this would be fixed by now. pls advise.",Refunds & Returns,Refunds & Returns,True,0.6603414626026415,Human review
"Problem with Replacement Unit Hi, I need to return the item because it is not as expected. I only need a clear update on what is happening.",Refunds & Returns,Refunds & Returns,True,0.6629958735249235,Human review
Need support urgently The app crashes when I try to use this feature. Please let me know what I should do next.,Technical Support,Technical Support,True,0.6638850833228545,Human review
"missing order on my account Hi, I think the wrong item was sent. In addition, i want to know the status of the return request. Please let me know what I should do next.",Orders & Delivery,Orders & Delivery,True,0.6640903183972553,Human review
"Question about my account Hi team, I noticed an unexpected charge and need clarification. It involves customer portal on my side. This seems linked to my recent order. This is quite frustrating. This is becoming urgent.",Billing,Billing,True,0.6647501335102483,Human review
Issue with unexpected fee This has become a problem for me. I think I was charged incorrectly for this. Any help would be appreciated.,Billing,Billing,True,0.6655429977158012,Human review
"Question about Replacement Unit Hello, I need my money back if this cannot be resolved. It involves replacement unit on my side. I do not know if this should go to billing or support. Any help would be appreciated.",Refunds & Returns,Refunds & Returns,True,0.6655983192388082,Human review
Issue not resolved I am not sure whether this product supports my use case. I do not know if this should go to billing or support.,Product Inquiry,Product Inquiry,True,0.6657822329664657,Human review
Question about Invoice Portal I need more information before making a decision. It involves invoice portal on my side. This seems linked to my recent order. Please advise.,Product Inquiry,Product Inquiry,True,0.6658954738072026,Human review
"Need an update on this isue Can someone help with this? There seems to be a delay with the shipment. It involves replacement unit on my side. At the same time, the item is damaged so I may need a replacement or refund.",Orders & Delivery,Orders & Delivery,True,0.6684790002872927,Human review
suport request Can someone help with this? There seems to be a delay with the shipment. It involves replacement unit on my side. I was hoping this would be fixed by now. Thanks. Kindly check this.,Orders & Delivery,Orders & Delivery,True,0.6687283335595121,Human review
"Issue not resolved Hi team, Authentication is not going through on my side. This has been going on since yesterday.",Account Access,Account Access,True,0.6692039336592307,Human review
"Please review this request Good morning, My order has still not arrived. It involves premium device on my side. Please look into this.",Orders & Delivery,Orders & Delivery,True,0.6699439995895604,Human review
"URGENT - Issue not resolved Hi, The verification step is failing and I need help. It involves admin console on my side. I noticed this after trying to make a payment. pls let me know what I should do next.",Account Access,Account Access,True,0.6707278148038825,Human review
